treated,age,educ,black,hispanic,married,nodegree,re74,re75,re78,dwincl,early_ra,dataset,diff,u74,u75,age2,age3,educ2,re742,re752,black_u74,educ_re74,u74_hispanic,married_re74,married_u74
1,29,4,1,0,0,1,0,0,762.91461,1,0,0,762.91461,1,1,841,24.389,16,0,0,1,0,0,0,0
1,25,11,1,0,0,1,0,0,9897.0488,1,0,0,9897.0488,1,1,625,15.625,121,0,0,1,0,0,0,0
0,18,7,1,0,0,1,0,0,4132.5771,1,1,0,4132.5771,1,1,324,5.8319998,49,0,0,1,0,0,0,0
1,23,12,1,0,0,0,9342.1875,7782.042,14416.836,0,0,0,6634.7939,0,0,529,12.167,144,87276464,60560176,0,112106.25,0,0,0
1,23,12,1,0,0,0,5506.3081,501.0741,671.33179,1,1,0,170.25769,0,0,529,12.167,144,30319428,251075.25,0,66075.695,0,0,0
0,34,12,1,0,0,0,0,0,2113.7219,1,1,0,2113.7219,1,1,1156,39.304001,144,0,0,1,0,0,0,0
1,24,11,1,0,0,1,9344.4512,9180.9199,0,0,0,0,-9180.9199,0,0,576,13.824,121,87318768,84289288,0,102788.96,0,0,0
0,24,11,1,0,0,1,0,1327.993,9495.9023,1,1,0,8167.9092,1,0,576,13.824,121,0,1763565.5,1,0,0,0,0
0,30,12,1,0,0,0,0,0,13613.35,1,1,0,13613.35,1,1,900,27,144,0,0,1,0,0,0,0
0,26,8,1,0,0,1,1126.29,5562.5981,3523.5779,1,1,0,-2039.0203,0,0,676,17.576,64,1268529.3,30942498,0,9010.3203,0,0,0
1,21,12,1,0,0,0,473.1142,807.95111,4350.9072,0,0,0,3542.9561,0,0,441,9.2609997,144,223837.05,652785,0,5677.3701,0,0,0
0,23,11,1,0,0,1,0,0,4350.9072,1,0,0,4350.9072,1,1,529,12.167,121,0,0,1,0,0,0,0
0,23,11,1,0,0,1,7617.3618,5716.4072,10274.84,1,1,0,4558.4326,0,0,529,12.167,121,58024200,32677312,0,83790.977,0,0,0
1,25,9,1,0,0,1,1419.3436,1536.5029,1709.3424,0,0,0,172.83948,0,0,625,15.625,81,2014536.4,2360841.3,0,12774.093,0,0,0
1,24,10,1,0,0,1,4250.4019,2421.947,1660.5081,1,1,0,-761.43896,0,0,576,13.824,100,18065916,5865827.5,0,42504.02,0,0,0
1,31,11,1,0,1,1,0,0,8087.4868,1,1,0,8087.4868,1,1,961,29.791,121,0,0,1,0,0,0,1
1,18,11,1,0,0,1,0,0,4814.627,1,1,0,4814.627,1,1,324,5.8319998,121,0,0,1,0,0,0,0
0,18,11,1,0,0,1,0,0,11303.14,1,0,0,11303.14,1,1,324,5.8319998,121,0,0,1,0,0,0,0
0,18,11,1,0,0,1,788.52332,2041.363,796.55902,0,0,0,-1244.804,0,0,324,5.8319998,121,621769,4167163,0,8673.7568,0,0,0
0,18,11,1,0,0,1,8784.2373,8784.2373,1824.3766,0,0,0,-6959.8608,0,0,324,5.8319998,121,77162824,77162824,0,96626.609,0,0,0
0,17,10,1,0,0,1,0,0,2657.7051,1,0,0,2657.7051,1,1,289,4.9130001,100,0,0,1,0,0,0,0
0,25,11,1,0,1,1,0,0,44.755459,1,0,0,44.755459,1,1,625,15.625,121,0,0,1,0,0,0,1
0,19,11,1,0,0,1,3504.0139,3285.6799,11195.93,1,1,0,7910.25,0,0,361,6.8590002,121,12278114,10795693,0,38544.152,0,0,0
0,19,11,1,0,0,1,6337.4922,4503.064,0,1,1,0,-4503.064,0,0,361,6.8590002,121,40163808,20277586,0,69712.414,0,0,0
0,19,11,1,0,0,1,1868.0214,1868.0214,0,0,0,0,-1868.0214,0,0,361,6.8590002,121,3489503.8,3489503.8,0,20548.234,0,0,0
0,19,11,1,0,0,1,5217.3174,5160.2588,0,0,0,0,-5160.2588,0,0,361,6.8590002,121,27220400,26628270,0,57390.492,0,0,0
1,19,11,1,0,0,1,2305.0259,2615.2759,4146.603,1,1,0,1531.3271,0,0,361,6.8590002,121,5313144.5,6839668,0,25355.285,0,0,0
1,19,11,1,0,0,1,9856.5371,10224.375,11293.81,0,0,0,1069.4346,0,0,361,6.8590002,121,97151320,104537848,0,108421.91,0,0,0
0,19,11,1,0,0,1,946.22772,1615.901,8823.0596,0,0,0,7207.1587,0,0,361,6.8590002,121,895346.88,2611136,0,10408.505,0,0,0
0,19,11,1,0,0,1,393.8598,393.8598,2481.5183,0,0,0,2087.6584,0,0,361,6.8590002,121,155125.55,155125.55,0,4332.458,0,0,0
1,21,11,1,0,0,1,2956.9656,2217.7244,4082.3699,0,0,0,1864.6455,0,0,441,9.2609997,121,8743645,4918301.5,0,32526.621,0,0,0
0,20,11,1,0,0,1,7964.0864,8012.0854,18155.832,0,0,0,10143.746,0,0,400,8,121,63426672,64193512,0,87604.953,0,0,0
0,20,11,1,0,0,1,2569.7246,2531.311,0,0,0,0,-2531.311,0,0,400,8,121,6603484.5,6407535.5,0,28266.971,0,0,0
0,20,11,1,0,0,1,7967.2095,7967.2095,0,0,0,0,-7967.2095,0,0,400,8,121,63476428,63476428,0,87639.305,0,0,0
0,20,11,1,0,0,1,1650.4609,1650.4609,278.87506,0,0,0,-1371.5859,0,0,400,8,121,2724021.3,2724021.3,0,18155.07,0,0,0
0,20,11,1,0,0,1,1168.0568,1633.2024,1310.7266,0,0,0,-322.47583,0,0,400,8,121,1364356.6,2667350,0,12848.624,0,0,0
1,20,11,1,0,0,1,3637.498,1220.8361,1085.4399,1,1,0,-135.39612,0,0,400,8,121,13231392,1490440.6,0,40012.477,0,0,0
0,24,9,1,0,0,1,2621.8425,4118.6807,597.41998,0,0,0,-3521.2607,0,0,576,13.824,81,6874058,16963530,0,23596.582,0,0,0
0,30,9,0,0,0,1,3426.2996,3141.9167,1320.9225,0,0,0,-1820.9943,0,0,900,27,81,11739529,9871641,0,30836.695,0,0,0
0,31,10,1,0,1,1,0,0,0,1,0,0,0,1,1,961,29.791,100,0,0,1,0,0,0,1
0,18,10,1,0,0,1,678.13019,2456.9941,13674.746,0,0,0,11217.752,0,0,324,5.8319998,100,459860.56,6036820,0,6781.3018,0,0,0
0,18,10,1,0,0,1,0,273.55249,5514.3652,1,0,0,5240.8125,1,0,324,5.8319998,100,0,74830.969,1,0,0,0,0
1,18,10,1,0,0,1,2143.4109,1784.274,11141.39,1,1,0,9357.1152,0,0,324,5.8319998,100,4594210,3183634,0,21434.109,0,0,0
0,28,11,0,1,1,1,3472.948,0,6771.6221,1,1,0,6771.6221,0,1,784,21.952,121,12061368,0,0,38202.43,0,3472.948,0
1,17,9,1,0,0,1,0,0,0,1,0,0,0,1,1,289,4.9130001,81,0,0,1,0,0,0,0
1,17,9,1,0,0,1,375.10471,375.10471,3621.707,0,0,0,3246.6023,0,0,289,4.9130001,81,140703.55,140703.55,0,3375.9424,0,0,0
1,17,9,1,0,0,1,1716.509,1253.439,5445.2002,1,1,0,4191.7612,0,0,289,4.9130001,81,2946403.3,1571109.3,0,15448.581,0,0,0
0,25,10,1,0,1,1,0,0,0,1,1,0,0,1,1,625,15.625,100,0,0,1,0,0,0,1
0,44,11,1,0,0,1,0,0,0,1,0,0,0,1,1,1936,85.183998,121,0,0,1,0,0,0,0
0,22,10,1,0,0,1,0,2174.9551,5344.021,1,0,0,3169.0659,1,0,484,10.648,100,0,4730429.5,1,0,0,0,0
1,19,10,1,0,0,1,2959.0767,3213.1128,2975.0315,0,0,0,-238.0813,0,0,361,6.8590002,100,8756135,10324094,0,29590.766,0,0,0
1,19,10,1,0,0,1,4121.9492,6056.7539,0,1,1,0,-6056.7539,0,0,361,6.8590002,100,16990466,36684268,0,41219.492,0,0,0
0,21,10,1,0,0,1,6661.063,1162.3621,39483.531,1,1,0,38321.168,0,0,441,9.2609997,100,44369760,1351085.5,0,66610.633,0,0,0
0,29,12,1,0,0,0,22859.439,2080.209,16969.949,1,1,0,14889.74,0,0,841,24.389,144,522553984,4327269.5,0,274313.28,0,0,0
1,29,12,1,0,0,0,10881.94,1817.2841,0,1,1,0,-1817.2841,0,0,841,24.389,144,118416624,3302521.3,0,130583.28,0,0,0
0,20,10,1,0,0,1,825.23016,825.23016,0,0,0,0,-825.23016,0,0,400,8,100,681004.81,681004.81,0,8252.3018,0,0,0
1,20,10,1,0,0,1,11073.089,11073.089,0,0,0,0,-11073.089,0,0,400,8,100,122613296,122613296,0,110730.89,0,0,0
0,20,10,1,0,0,1,3114.8171,2856.2874,18347.256,0,0,0,15490.969,0,0,400,8,100,9702086,8158377.5,0,31148.172,0,0,0
0,20,10,1,0,0,1,3666.6362,2749.9771,6867.7407,0,0,0,4117.7637,0,0,400,8,100,13444221,7562374,0,36666.363,0,0,0
0,20,10,1,0,0,1,0,0,8598.5225,1,0,0,8598.5225,1,1,400,8,100,0,0,1,0,0,0,0
0,18,9,1,0,0,1,0,0,0,1,0,0,0,1,1,324,5.8319998,81,0,0,1,0,0,0,0
0,18,9,1,0,0,1,2138.094,2138.094,5767.7046,0,0,0,3629.6106,0,0,324,5.8319998,81,4571446,4571446,0,19242.846,0,0,0
1,17,8,1,0,0,1,0,0,0,1,0,0,0,1,1,289,4.9130001,64,0,0,1,0,0,0,0
1,17,8,1,0,0,1,0,0,0,1,0,0,0,1,1,289,4.9130001,64,0,0,1,0,0,0,0
0,26,10,1,0,1,1,6140.3672,558.77338,0,1,1,0,-558.77338,0,0,676,17.576,100,37704108,312227.69,0,61403.672,0,6140.3672,0
1,26,10,1,0,1,1,2027.999,0,0,1,1,0,0,0,1,676,17.576,100,4112780,0,0,20279.99,0,2027.999,0
1,22,9,1,0,0,1,2192.877,3836.9861,3462.564,1,1,0,-374.42212,0,0,484,10.648,81,4808709.5,14722462,0,19735.893,0,0,0
0,19,9,1,0,0,1,8409.627,1778.089,7171,1,1,0,5392.9111,0,0,361,6.8590002,81,70721824,3161600.5,0,75686.641,0,0,0
0,21,9,1,0,0,1,31886.43,12357.22,0,1,1,0,-12357.22,0,0,441,9.2609997,81,1016744384,152700880,0,286977.88,0,0,0
0,20,9,1,0,0,1,7688.1074,9164.4492,8924.3955,0,0,0,-240.05371,0,0,400,8,81,59106996,83987128,0,69192.969,0,0,0
0,20,9,1,0,0,1,9718.207,9691.0332,8562.6035,0,0,0,-1128.4297,0,0,400,8,81,94443544,93916128,0,87463.859,0,0,0
0,31,4,0,0,0,1,11680.564,10711.077,0,0,0,0,-10711.077,0,0,961,29.791,16,136435584,114727176,0,46722.258,0,0,0
0,44,9,1,0,0,1,0,0,9722.0029,1,1,0,9722.0029,1,1,1936,85.183998,81,0,0,1,0,0,0,0
0,18,7,0,1,1,1,3059.4741,2672.2021,6330.8877,0,0,0,3658.6855,0,0,324,5.8319998,49,9360382,7140664.5,0,21416.318,0,3059.4741,0
1,19,8,1,0,0,1,2636.353,2937.2639,7535.9419,1,1,0,4598.6777,0,0,361,6.8590002,64,6950357.5,8627519,0,21090.824,0,0,0
1,21,8,1,0,0,1,989.26782,3695.897,4279.6128,1,1,0,583.71582,0,0,441,9.2609997,64,978650.81,13659654,0,7914.1426,0,0,0
0,19,10,1,0,1,1,0,0,12797.67,1,0,0,12797.67,1,1,361,6.8590002,100,0,0,1,0,0,0,1
0,17,10,0,1,0,1,1203.609,1239.6281,5088.9858,1,1,0,3849.3579,0,0,289,4.9130001,100,1448674.6,1536677.8,0,12036.09,0,0,0
0,19,9,1,0,1,1,0,0,16658.25,1,0,0,16658.25,1,1,361,6.8590002,81,0,0,1,0,0,0,1
0,19,6,0,1,0,1,0,0,5071.8008,1,1,0,5071.8008,1,1,361,6.8590002,36,0,0,0,0,1,0,0
0,29,11,1,0,1,1,0,0,0,1,1,0,0,1,1,841,24.389,121,0,0,1,0,0,0,1
0,17,9,0,1,0,1,0,0,5114.814,1,0,0,5114.814,1,1,289,4.9130001,81,0,0,0,0,1,0,0
0,25,8,1,0,1,1,330.94949,515.82745,14281.307,0,0,0,13765.479,0,0,625,15.625,64,109527.57,266077.97,0,2647.5959,0,330.94949,0
1,29,10,1,0,1,1,4687.8018,4923.2632,130.67912,0,0,0,-4792.584,0,0,841,24.389,100,21975486,24238520,0,46878.016,0,4687.8018,0
1,24,10,1,0,1,1,11703.2,4078.1521,0,1,1,0,-4078.1521,0,0,576,13.824,100,136964896,16631325,0,117032,0,11703.2,0
0,28,8,0,0,0,1,0,0,8190.4209,1,1,0,8190.4209,1,1,784,21.952,64,0,0,0,0,0,0,0
0,33,11,1,0,0,1,10523.83,2899.8201,18859.891,1,1,0,15960.07,0,0,1089,35.937,121,110751000,8408956,0,115762.13,0,0,0
1,21,11,0,0,0,1,1261.6372,946.22791,11412.235,0,0,0,10466.008,0,0,441,9.2609997,121,1591728.5,895347.25,0,13878.01,0,0,0
1,26,11,0,0,0,1,3807.5359,4676.457,1973.3453,0,0,0,-2703.1118,0,0,676,17.576,121,14497330,21869250,0,41882.895,0,0,0
0,28,11,1,0,1,1,8593.1631,5393.895,4974.5859,1,1,0,-419.30908,0,0,784,21.952,121,73842448,29094104,0,94524.797,0,8593.1631,0
0,23,10,1,0,1,1,10746.078,9854.1533,0,0,0,0,-9854.1533,0,0,529,12.167,100,115478192,97104336,0,107460.78,0,10746.078,0
0,31,12,1,0,0,0,0,5613.9092,0,1,1,0,-5613.9092,1,0,961,29.791,144,0,31515976,1,0,0,0,0
0,31,12,1,0,0,0,0,0,7284.394,1,0,0,7284.394,1,1,961,29.791,144,0,0,1,0,0,0,0
1,25,11,0,0,0,1,0,0,18783.35,1,1,0,18783.35,1,1,625,15.625,121,0,0,0,0,0,0,0
1,25,12,1,0,0,0,3297.249,2746.6084,2090.6785,0,0,0,-655.92993,0,0,625,15.625,144,10871851,7543857.5,0,39566.988,0,0,0
1,25,12,1,0,0,0,0,0,11965.81,1,1,0,11965.81,1,1,625,15.625,144,0,0,1,0,0,0,0
0,24,10,0,1,0,1,3000.8376,3000.8376,5350.0381,0,0,0,2349.2004,0,0,576,13.824,100,9005027,9005027,0,30008.377,0,0,0
1,18,11,0,1,0,1,5491.5352,5491.5352,2454.5,0,0,0,-3037.0352,0,0,324,5.8319998,121,30156958,30156958,0,60406.887,0,0,0
0,27,11,1,0,1,1,1122.6206,1122.6206,215.83481,0,0,0,-906.78577,0,0,729,19.683001,121,1260277,1260277,0,12348.826,0,1122.6206,0
1,17,10,0,1,0,1,2102.5024,2202.7964,4387.0571,0,0,0,2184.2607,0,0,289,4.9130001,100,4420516.5,4852312,0,21025.023,0,0,0
0,17,10,0,1,0,1,1442.681,1734.559,6354.1938,1,1,0,4619.6348,0,0,289,4.9130001,100,2081328.5,3008694.8,0,14426.811,0,0,0
0,17,10,0,1,0,1,4905.1191,1168.902,11306.27,1,1,0,10137.367,0,0,289,4.9130001,100,24060194,1366331.9,0,49051.191,0,0,0
1,43,9,1,0,0,1,0,0,0,1,1,0,0,1,1,1849,79.507004,81,0,0,1,0,0,0,0
1,25,10,0,0,0,1,5139.4478,4712.874,6103.7461,0,0,0,1390.8721,0,0,625,15.625,100,26413924,22211182,0,51394.477,0,0,0
0,25,10,0,0,0,1,8877.2109,8140.4023,3412.9548,0,0,0,-4727.4473,0,0,625,15.625,100,78804872,66266152,0,88772.109,0,0,0
0,21,14,1,0,0,0,0,0,5775.062,1,0,0,5775.062,1,1,441,9.2609997,196,0,0,1,0,0,0,0
1,21,11,0,1,0,1,6852.5986,6658.5625,9381.2949,0,0,0,2722.7324,0,0,441,9.2609997,121,46958108,44336456,0,75378.586,0,0,0
0,21,11,0,1,0,1,2992.5339,8920.4707,20857.84,1,1,0,11937.369,0,0,441,9.2609997,121,8955259,79574800,0,32917.875,0,0,0
0,17,11,0,0,0,1,0,0,0,1,0,0,0,1,1,289,4.9130001,121,0,0,0,0,0,0,0
1,18,10,0,1,0,1,12717.955,12625.511,0,0,0,0,-12625.511,0,0,324,5.8319998,100,161746384,159403520,0,127179.55,0,0,0
0,18,10,0,1,0,1,0,0,1859.167,1,0,0,1859.167,1,1,324,5.8319998,100,0,0,0,0,1,0,0
1,27,10,1,0,1,1,0,0,18739.93,1,0,0,18739.93,1,1,729,19.683001,100,0,0,1,0,0,0,1
1,22,10,1,0,1,1,1468.348,5588.6641,13228.28,1,1,0,7639.6162,0,0,484,10.648,100,2156046,31233166,0,14683.48,0,1468.348,0
0,30,13,1,0,0,0,6073.8945,5569.7612,0,0,0,0,-5569.7612,0,0,900,27,169,36892196,31022240,0,78960.625,0,0,0
0,23,11,0,0,0,1,21492.203,19995.643,12896.217,0,0,0,-7099.4258,0,0,529,12.167,121,461914784,399825728,0,236414.23,0,0,0
0,19,10,0,1,0,1,0,0,0,1,0,0,0,1,1,361,6.8590002,100,0,0,0,0,1,0,0
0,19,10,0,1,0,1,1261.6382,2275.3677,4335.1592,0,0,0,2059.7915,0,0,361,6.8590002,100,1591730.9,5177298,0,12616.382,0,0,0
1,18,11,0,0,0,1,3678.231,919.55792,4321.7051,1,1,0,3402.1472,0,0,324,5.8319998,121,13529383,845586.75,0,40460.539,0,0,0
0,27,12,0,1,0,0,27913.662,24276.975,15762.877,0,0,0,-8514.0977,0,0,729,19.683001,144,779172544,589371520,0,334963.94,0,0,0
0,17,10,0,0,0,1,2417.9824,2465.6133,4211.6616,0,0,0,1746.0483,0,0,289,4.9130001,100,5846639,6079249,0,24179.824,0,0,0
1,26,12,1,0,0,0,0,0,10747.35,1,1,0,10747.35,1,1,676,17.576,144,0,0,1,0,0,0,0
0,26,12,1,0,0,0,0,0,0,1,0,0,0,1,1,676,17.576,144,0,0,1,0,0,0,0
1,22,11,0,0,0,1,0,0,1048.432,1,0,0,1048.432,1,1,484,10.648,121,0,0,0,0,0,0,0
0,19,11,0,0,0,1,823.25439,823.25439,2649.5989,0,0,0,1826.3445,0,0,361,6.8590002,121,677747.81,677747.81,0,9055.7988,0,0,0
0,19,11,0,0,0,1,0,0,0,1,1,0,0,1,1,361,6.8590002,121,0,0,0,0,0,0,0
1,27,9,1,0,1,1,0,934.44537,1773.423,1,1,0,838.9776,1,0,729,19.683001,81,0,873188.13,1,0,0,0,1
1,30,12,1,0,0,0,0,0,24909.449,1,0,0,24909.449,1,1,900,27,144,0,0,1,0,0,0,0
0,20,11,0,0,0,1,1545.5073,1159.1305,0,0,0,0,-1159.1305,0,0,400,8,121,2388593,1343583.5,0,17000.58,0,0,0
1,25,8,0,0,0,1,24415.234,23096.652,6421.5303,0,0,0,-16675.121,0,0,625,15.625,64,596103680,533455360,0,195321.88,0,0,0
0,19,9,0,1,0,1,2686.53,2750.8408,15581.437,0,0,0,12830.596,0,0,361,6.8590002,81,7217443.5,7567125,0,24178.77,0,0,0
0,29,14,1,0,0,0,3357.1853,3357.1853,7226.0493,0,0,0,3868.864,0,0,841,24.389,196,11270693,11270693,0,47000.594,0,0,0
0,26,10,1,0,1,1,12143.241,9107.4307,12659.576,0,0,0,3552.1455,0,0,676,17.576,100,147458304,82945296,0,121432.41,0,12143.241,0
1,17,9,0,0,0,1,1618.1498,1618.1498,6011.021,0,0,0,4392.8711,0,0,289,4.9130001,81,2618408.8,2618408.8,0,14563.348,0,0,0
1,25,11,1,0,1,1,0,0,0,1,0,0,0,1,1,625,15.625,121,0,0,1,0,0,0,1
0,24,8,0,0,0,1,0,0,10569.27,1,0,0,10569.27,1,1,576,13.824,64,0,0,0,0,0,0,0
1,29,13,1,0,0,0,0,0,7479.6558,1,0,0,7479.6558,1,1,841,24.389,169,0,0,1,0,0,0,0
1,25,12,1,0,0,0,6939.0122,5204.2593,0,0,0,0,-5204.2593,0,0,625,15.625,144,48149892,27084314,0,83268.148,0,0,0
0,17,8,0,0,0,1,0,0,10210.99,1,0,0,10210.99,1,1,289,4.9130001,64,0,0,0,0,0,0,0
1,28,15,1,0,0,0,0,0,9598.541,1,0,0,9598.541,1,1,784,21.952,225,0,0,1,0,0,0,0
1,19,9,0,0,0,1,0,0,13188.83,1,0,0,13188.83,1,1,361,6.8590002,81,0,0,0,0,0,0,0
1,25,12,1,0,0,0,14426.79,2409.2739,0,1,1,0,-2409.2739,0,0,625,15.625,144,208132272,5804601,0,173121.48,0,0,0
0,25,10,1,0,1,1,0,0,0,1,1,0,0,1,1,625,15.625,100,0,0,1,0,0,0,1
0,18,8,0,0,0,1,1168.0564,1345.9094,1725.5924,0,0,0,379.68298,0,0,324,5.8319998,64,1364355.8,1811472.1,0,9344.4512,0,0,0
0,29,12,1,0,0,0,0,0,1890.937,1,0,0,1890.937,1,1,841,24.389,144,0,0,1,0,0,0,0
0,28,14,1,0,0,0,7850.585,6539.5376,3123.1162,0,0,0,-3416.4214,0,0,784,21.952,196,61631684,42765552,0,109908.19,0,0,0
0,18,6,0,1,0,1,6385.374,6142.6807,3825.3076,0,0,0,-2317.373,0,0,324,5.8319998,36,40773000,37732524,0,38312.242,0,0,0
0,42,10,1,0,0,1,0,0,6930.3359,1,1,0,6930.3359,1,1,1764,74.087997,100,0,0,1,0,0,0,0
1,23,7,0,0,0,1,0,0,0,1,0,0,0,1,1,529,12.167,49,0,0,0,0,0,0,0
1,18,8,0,1,1,1,0,0,2787.96,1,0,0,2787.96,1,1,324,5.8319998,64,0,0,0,0,1,0,1
0,21,11,1,0,1,1,7652.1196,7652.1196,8396.6543,0,0,0,744.53467,0,0,441,9.2609997,121,58554936,58554936,0,84173.313,0,7652.1196,0
1,23,10,1,0,1,1,9462.2881,10495.084,3385.8108,0,0,0,-7109.2734,0,0,529,12.167,100,89534896,110146784,0,94622.883,0,9462.2881,0
0,24,12,1,0,0,0,0,0,0,1,1,0,0,1,1,576,13.824,144,0,0,1,0,0,0,0
0,27,13,1,0,0,0,9593.6182,8797.3477,1653.4812,0,0,0,-7143.8662,0,0,729,19.683001,169,92037512,77393328,0,124717.04,0,0,0
1,27,13,1,0,0,0,0,0,0,1,0,0,0,1,1,729,19.683001,169,0,0,1,0,0,0,0
1,27,13,1,0,0,0,0,0,14581.86,1,0,0,14581.86,1,1,729,19.683001,169,0,0,1,0,0,0,0
0,27,13,1,0,0,0,0,0,7609.5181,1,0,0,7609.5181,1,1,729,19.683001,169,0,0,1,0,0,0,0
1,27,13,1,0,0,0,0,0,34099.281,1,1,0,34099.281,1,1,729,19.683001,169,0,0,1,0,0,0,0
0,27,12,1,0,0,0,31166.809,32984.25,10833.342,0,0,0,-22150.908,0,0,729,19.683001,144,971369984,1087960704,0,374001.69,0,0,0
1,27,12,1,0,0,0,2143.4131,357.94989,22163.25,1,1,0,21805.301,0,0,729,19.683001,144,4594219.5,128128.13,0,25720.957,0,0,0
0,27,12,1,0,0,0,3311.8018,2483.8513,3552.2681,0,0,0,1068.4167,0,0,729,19.683001,144,10968031,6169517.5,0,39741.621,0,0,0
0,38,10,1,0,0,1,0,0,0,1,1,0,0,1,1,1444,54.872002,100,0,0,1,0,0,0,0
1,22,16,1,0,0,0,0,0,2164.022,1,0,0,2164.022,1,1,484,10.648,256,0,0,1,0,0,0,0
0,26,12,1,0,0,0,7322.0366,7322.0366,4677.0493,0,0,0,-2644.9873,0,0,676,17.576,144,53612220,53612220,0,87864.438,0,0,0
1,22,12,1,0,0,0,5605.8521,936.17731,0,1,1,0,-936.17731,0,0,484,10.648,144,31425578,876427.94,0,67270.227,0,0,0
0,22,12,1,0,0,0,0,0,0,1,0,0,0,1,1,484,10.648,144,0,0,1,0,0,0,0
0,25,13,1,0,0,0,10240.357,10240.357,10020.715,0,0,0,-219.64258,0,0,625,15.625,169,104864920,104864920,0,133124.64,0,0,0
0,25,13,1,0,0,0,3751.0476,3751.0476,1672.776,0,0,0,-2078.2715,0,0,625,15.625,169,14070358,14070358,0,48763.617,0,0,0
1,25,12,1,0,0,0,0,0,3191.7529,1,0,0,3191.7529,1,1,625,15.625,144,0,0,1,0,0,0,0
1,25,12,1,0,0,0,0,0,0,1,0,0,0,1,1,625,15.625,144,0,0,1,0,0,0,0
0,25,12,1,0,0,0,0,0,3418.0969,1,0,0,3418.0969,1,1,625,15.625,144,0,0,1,0,0,0,0
0,25,12,1,0,0,0,0,0,0,1,0,0,0,1,1,625,15.625,144,0,0,1,0,0,0,0
1,25,12,1,0,0,0,0,0,2348.9729,1,0,0,2348.9729,1,1,625,15.625,144,0,0,1,0,0,0,0
1,21,13,1,0,0,0,0,0,17094.641,1,0,0,17094.641,1,1,441,9.2609997,169,0,0,1,0,0,0,0
0,25,11,0,1,1,1,0,0,4485.6162,1,0,0,4485.6162,1,1,625,15.625,121,0,0,0,0,1,0,1
1,24,12,1,0,0,0,20580.48,18154.055,0,0,0,0,-18154.055,0,0,576,13.824,144,423556192,329569696,0,246965.77,0,0,0
1,24,12,1,0,0,0,13765.75,2842.7639,6167.6812,1,1,0,3324.9172,0,0,576,13.824,144,189495872,8081306.5,0,165189,0,0,0
1,21,13,1,0,0,0,27052.154,24806.826,8803.666,0,0,0,-16003.16,0,0,441,9.2609997,169,731819072,615378624,0,351678,0,0,0
0,20,13,1,0,0,0,9106.6768,8965.2432,9199.5625,0,0,0,234.31934,0,0,400,8,169,82931560,80375584,0,118386.8,0,0,0
1,20,12,1,0,0,0,989.26782,165.2077,0,1,1,0,-165.2077,0,0,400,8,144,978650.81,27293.586,0,11871.214,0,0,0
1,23,12,1,0,0,0,6614.1216,7841.9722,7947.2568,0,0,0,105.28467,0,0,529,12.167,144,43746604,61496528,0,79369.461,0,0,0
1,23,12,1,0,0,0,0,0,0,1,0,0,0,1,1,529,12.167,144,0,0,1,0,0,0,0
1,23,12,1,0,0,0,0,0,4843.1758,1,0,0,4843.1758,1,1,529,12.167,144,0,0,1,0,0,0,0
1,23,12,1,0,0,0,6269.3408,3039.96,8484.2393,1,1,0,5444.2793,0,0,529,12.167,144,39304636,9241357,0,75232.094,0,0,0
0,20,12,1,0,0,0,0,0,0,1,0,0,0,1,1,400,8,144,0,0,1,0,0,0,0
1,18,12,1,0,0,0,0,0,2321.1069,1,0,0,2321.1069,1,1,324,5.8319998,144,0,0,1,0,0,0,0
0,18,12,1,0,0,0,0,1405.512,0,1,1,0,-1405.512,1,0,324,5.8319998,144,0,1975463.9,1,0,0,0,0
0,18,12,1,0,0,0,700.83374,642.66449,14444.71,0,0,0,13802.046,0,0,324,5.8319998,144,491167.94,413017.66,0,8410.0049,0,0,0
0,22,12,1,0,0,0,2590.6963,2158.05,0,0,0,0,-2158.05,0,0,484,10.648,144,6711707.5,4657180,0,31088.355,0,0,0
1,22,12,1,0,0,0,0,0,18678.08,1,1,0,18678.08,1,1,484,10.648,144,0,0,1,0,0,0,0
0,22,12,1,0,0,0,709.67145,532.2536,1333.4451,0,0,0,801.19147,0,0,484,10.648,144,503633.56,283293.91,0,8516.0576,0,0,0
1,19,12,1,0,0,0,3042.1038,2534.0725,4551.9785,0,0,0,2017.906,0,0,361,6.8590002,144,9254395,6421523.5,0,36505.246,0,0,0
1,21,12,1,0,0,0,0,0,1254.582,1,0,0,1254.582,1,1,441,9.2609997,144,0,0,1,0,0,0,0
1,21,12,1,0,0,0,0,0,9983.7842,1,0,0,9983.7842,1,1,441,9.2609997,144,0,0,1,0,0,0,0
0,21,12,1,0,0,0,449.04794,449.04794,0,0,0,0,-449.04794,0,0,441,9.2609997,144,201644.06,201644.06,0,5388.5752,0,0,0
0,20,12,1,0,0,0,6576.2861,4932.2148,6086.9663,0,0,0,1154.7515,0,0,400,8,144,43247540,24326744,0,78915.438,0,0,0
1,20,12,1,0,0,0,1265.3942,1160.3665,702.1839,0,0,0,-458.18256,0,0,400,8,144,1601222.4,1346450.3,0,15184.73,0,0,0
1,20,12,1,0,0,0,8113.895,6085.4214,9750.6602,0,0,0,3665.2388,0,0,400,8,144,65835292,37032352,0,97366.742,0,0,0
0,20,12,1,0,0,0,0,591.81512,4159.9189,1,1,0,3568.1038,1,0,400,8,144,0,350245.16,1,0,0,0,0
